city,city_encoded,station,lat,lon,timestamp,pm25,NO2,SO2,CO,PM10,road_density,temperature,humidity,wind_speed,wind_deg,hour,day_of_year,month,date,cluster,zone,aqi_category,aqi_color
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 00:00:00,518.39,83.82,18.53,4.41,613.38,10,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 00:00:00,482.23,83.82,18.53,4.41,613.38,9,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 00:00:00,459.54,83.82,18.53,4.41,613.38,10,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 00:00:00,457.25,83.82,18.53,4.41,613.38,7,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 00:00:00,407.92,83.82,18.53,4.41,613.38,8,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 00:00:00,391.92,83.82,18.53,4.41,613.38,6,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 00:00:00,423.51,83.82,18.53,4.41,613.38,8,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 00:00:00,399.18,83.82,18.53,4.41,613.38,7,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 00:00:00,355.65,83.82,18.53,4.41,613.38,6,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 00:00:00,357.45,83.82,18.53,4.41,613.38,7,8.8,84,2.43,279,0,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 01:00:00,494.35,75.57,16.95,3.96,630.67,10,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 01:00:00,474.52,75.57,16.95,3.96,630.67,9,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 01:00:00,450.73,75.57,16.95,3.96,630.67,10,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 01:00:00,384.44,75.57,16.95,3.96,630.67,7,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 01:00:00,377.34,75.57,16.95,3.96,630.67,8,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 01:00:00,385.61,75.57,16.95,3.96,630.67,6,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 01:00:00,372.83,75.57,16.95,3.96,630.67,8,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 01:00:00,390.66,75.57,16.95,3.96,630.67,7,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 01:00:00,347.83,75.57,16.95,3.96,630.67,6,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 01:00:00,323.59,75.57,16.95,3.96,630.67,7,8.1,86,2.47,284,1,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 02:00:00,484.87,71.75,15.57,3.42,613.37,9,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 02:00:00,451.05,71.75,15.57,3.42,613.37,10,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 02:00:00,398.54,71.75,15.57,3.42,613.37,7,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 02:00:00,405.5,71.75,15.57,3.42,613.37,8,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 02:00:00,402.72,71.75,15.57,3.42,613.37,6,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 02:00:00,373.6,71.75,15.57,3.42,613.37,8,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 02:00:00,395.53,71.75,15.57,3.42,613.37,7,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 02:00:00,356.76,71.75,15.57,3.42,613.37,6,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 02:00:00,346.33,71.75,15.57,3.42,613.37,7,7.6,87,2.33,280,2,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 03:00:00,483.67,67.72,13.77,3.21,588.66,10,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 03:00:00,523.06,67.72,13.77,3.21,588.66,9,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 03:00:00,438.54,67.72,13.77,3.21,588.66,10,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 03:00:00,396.73,67.72,13.77,3.21,588.66,7,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 03:00:00,423.65,67.72,13.77,3.21,588.66,8,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 03:00:00,367.1,67.72,13.77,3.21,588.66,6,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 03:00:00,391.01,67.72,13.77,3.21,588.66,8,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 03:00:00,341.86,67.72,13.77,3.21,588.66,7,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 03:00:00,335.2,67.72,13.77,3.21,588.66,6,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 03:00:00,346.47,67.72,13.77,3.21,588.66,7,7.2,88,2.01,276,3,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 04:00:00,476.53,62.67,13.16,2.73,533.44,10,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 04:00:00,444.96,62.67,13.16,2.73,533.44,9,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 04:00:00,402.08,62.67,13.16,2.73,533.44,10,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 04:00:00,380.22,62.67,13.16,2.73,533.44,7,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 04:00:00,347.28,62.67,13.16,2.73,533.44,8,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 04:00:00,347.33,62.67,13.16,2.73,533.44,6,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 04:00:00,348.41,62.67,13.16,2.73,533.44,8,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 04:00:00,367.73,62.67,13.16,2.73,533.44,7,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 04:00:00,336.57,62.67,13.16,2.73,533.44,6,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 04:00:00,288.31,62.67,13.16,2.73,533.44,7,7.1,88,1.7,270,4,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 05:00:00,432.04,56.89,12.48,2.24,502.34,10,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 05:00:00,400.29,56.89,12.48,2.24,502.34,9,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 05:00:00,361.47,56.89,12.48,2.24,502.34,10,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 05:00:00,368.05,56.89,12.48,2.24,502.34,7,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 05:00:00,364.81,56.89,12.48,2.24,502.34,8,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 05:00:00,348.84,56.89,12.48,2.24,502.34,6,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 05:00:00,316.07,56.89,12.48,2.24,502.34,8,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 05:00:00,318.12,56.89,12.48,2.24,502.34,7,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 05:00:00,311.18,56.89,12.48,2.24,502.34,6,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 05:00:00,306.77,56.89,12.48,2.24,502.34,7,5.9,92,1.8,273,5,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 06:00:00,380.07,54.22,11.83,1.93,463.44,10,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 06:00:00,370.35,54.22,11.83,1.93,463.44,9,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 06:00:00,323.72,54.22,11.83,1.93,463.44,10,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 06:00:00,307.53,54.22,11.83,1.93,463.44,7,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 06:00:00,330.66,54.22,11.83,1.93,463.44,8,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 06:00:00,325.99,54.22,11.83,1.93,463.44,6,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 06:00:00,301.09,54.22,11.83,1.93,463.44,8,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 06:00:00,310.79,54.22,11.83,1.93,463.44,7,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 06:00:00,285.44,54.22,11.83,1.93,463.44,6,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 06:00:00,259.27,54.22,11.83,1.93,463.44,7,6.2,91,1.63,259,6,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 07:00:00,370.55,53.41,11.58,2.09,435.31,10,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 07:00:00,376.29,53.41,11.58,2.09,435.31,9,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 07:00:00,319.72,53.41,11.58,2.09,435.31,10,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 07:00:00,329.66,53.41,11.58,2.09,435.31,7,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 07:00:00,258.1,53.41,11.58,2.09,435.31,8,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 07:00:00,297.08,53.41,11.58,2.09,435.31,6,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 07:00:00,283.67,53.41,11.58,2.09,435.31,8,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 07:00:00,272.49,53.41,11.58,2.09,435.31,7,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 07:00:00,263.26,53.41,11.58,2.09,435.31,6,6.0,92,2.18,254,7,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 07:00:00,225.53,53.41,11.58,2.09,435.31,7,6.0,92,2.18,254,7,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 08:00:00,350.24,56.0,11.74,2.09,435.38,10,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 08:00:00,346.03,56.0,11.74,2.09,435.38,9,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 08:00:00,334.66,56.0,11.74,2.09,435.38,10,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 08:00:00,289.76,56.0,11.74,2.09,435.38,7,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 08:00:00,277.28,56.0,11.74,2.09,435.38,8,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 08:00:00,270.67,56.0,11.74,2.09,435.38,6,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 08:00:00,287.38,56.0,11.74,2.09,435.38,8,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 08:00:00,273.56,56.0,11.74,2.09,435.38,7,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 08:00:00,248.22,56.0,11.74,2.09,435.38,6,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 08:00:00,249.89,56.0,11.74,2.09,435.38,7,8.6,83,2.79,255,8,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 09:00:00,371.71,71.17,14.11,2.11,472.34,10,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 09:00:00,372.32,71.17,14.11,2.11,472.34,9,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 09:00:00,314.1,71.17,14.11,2.11,472.34,10,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 09:00:00,305.64,71.17,14.11,2.11,472.34,7,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 09:00:00,295.93,71.17,14.11,2.11,472.34,8,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 09:00:00,268.79,71.17,14.11,2.11,472.34,6,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 09:00:00,291.3,71.17,14.11,2.11,472.34,8,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 09:00:00,284.8,71.17,14.11,2.11,472.34,7,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 09:00:00,266.41,71.17,14.11,2.11,472.34,6,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 09:00:00,251.51,71.17,14.11,2.11,472.34,7,12.1,72,1.91,264,9,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 10:00:00,366.4,85.01,17.89,1.85,508.56,10,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 10:00:00,370.57,85.01,17.89,1.85,508.56,9,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 10:00:00,341.04,85.01,17.89,1.85,508.56,10,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 10:00:00,317.93,85.01,17.89,1.85,508.56,7,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 10:00:00,319.15,85.01,17.89,1.85,508.56,8,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 10:00:00,315.38,85.01,17.89,1.85,508.56,6,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 10:00:00,334.83,85.01,17.89,1.85,508.56,8,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 10:00:00,302.28,85.01,17.89,1.85,508.56,7,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 10:00:00,287.55,85.01,17.89,1.85,508.56,6,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 10:00:00,270.27,85.01,17.89,1.85,508.56,7,15.2,63,1.6,270,10,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 11:00:00,348.09,73.0,20.37,1.62,500.44,10,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 11:00:00,369.13,73.0,20.37,1.62,500.44,9,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 11:00:00,339.84,73.0,20.37,1.62,500.44,10,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 11:00:00,363.25,73.0,20.37,1.62,500.44,7,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 11:00:00,311.16,73.0,20.37,1.62,500.44,8,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 11:00:00,306.41,73.0,20.37,1.62,500.44,6,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 11:00:00,298.26,73.0,20.37,1.62,500.44,8,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 11:00:00,275.52,73.0,20.37,1.62,500.44,7,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 11:00:00,293.06,73.0,20.37,1.62,500.44,6,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 11:00:00,274.86,73.0,20.37,1.62,500.44,7,17.5,54,1.81,276,11,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 12:00:00,338.49,57.5,19.71,1.33,416.22,10,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 12:00:00,298.37,57.5,19.71,1.33,416.22,9,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,ITO,28.6289,77.2409,2019-01-01 12:00:00,306.64,57.5,19.71,1.33,416.22,10,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 12:00:00,254.34,57.5,19.71,1.33,416.22,7,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 12:00:00,273.5,57.5,19.71,1.33,416.22,8,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Rohini,28.7495,77.068,2019-01-01 12:00:00,283.24,57.5,19.71,1.33,416.22,6,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Severe,darkred
Delhi,2,Okhla,28.5501,77.27,2019-01-01 12:00:00,240.16,57.5,19.71,1.33,416.22,8,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 12:00:00,240.46,57.5,19.71,1.33,416.22,7,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 12:00:00,235.61,57.5,19.71,1.33,416.22,6,18.9,48,1.93,291,12,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 12:00:00,218.38,57.5,19.71,1.33,416.22,7,18.9,48,1.93,291,12,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 13:00:00,229.87,49.94,22.46,1.14,337.55,10,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 13:00:00,240.04,49.94,22.46,1.14,337.55,9,19.8,45,1.89,302,13,1,1,2019-01-01,0,High,Very Poor,red
Delhi,2,ITO,28.6289,77.2409,2019-01-01 13:00:00,207.64,49.94,22.46,1.14,337.55,10,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 13:00:00,214.27,49.94,22.46,1.14,337.55,7,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 13:00:00,193.99,49.94,22.46,1.14,337.55,8,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Rohini,28.7495,77.068,2019-01-01 13:00:00,210.5,49.94,22.46,1.14,337.55,6,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Okhla,28.5501,77.27,2019-01-01 13:00:00,185.8,49.94,22.46,1.14,337.55,8,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,RK Puram,28.5651,77.1835,2019-01-01 13:00:00,186.33,49.94,22.46,1.14,337.55,7,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Mandir Marg,28.6353,77.201,2019-01-01 13:00:00,186.71,49.94,22.46,1.14,337.55,6,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Dwarka,28.5921,77.046,2019-01-01 13:00:00,160.89,49.94,22.46,1.14,337.55,7,19.8,45,1.89,302,13,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Anand Vihar,28.6469,77.316,2019-01-01 14:00:00,191.66,45.12,23.82,1.0,274.18,10,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Wazirpur,28.7041,77.167,2019-01-01 14:00:00,193.81,45.12,23.82,1.0,274.18,9,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,ITO,28.6289,77.2409,2019-01-01 14:00:00,153.36,45.12,23.82,1.0,274.18,10,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Shadipur,28.6517,77.1477,2019-01-01 14:00:00,160.65,45.12,23.82,1.0,274.18,7,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Punjabi Bagh,28.6742,77.1311,2019-01-01 14:00:00,156.64,45.12,23.82,1.0,274.18,8,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Rohini,28.7495,77.068,2019-01-01 14:00:00,154.38,45.12,23.82,1.0,274.18,6,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
Delhi,2,Okhla,28.5501,77.27,2019-01-01 14:00:00,137.96,45.12,23.82,1.0,274.18,8,20.1,44,1.92,309,14,1,1,2019-01-01,2,Medium,Very Poor,red
